group,eps,case,relerr
ps3,1e-4,4,4.726095943553860e-11
ps3,1e-4,4,3.751397662226006e-13
ps3,1e-4,4,9.437009460585164e-14
ps3,1e-4,4,2.753178585870421e-12
ps3,1e-4,4,2.306786450397748e-07
ps3,1e-4,4,1.736148493225583e-11
ps3,1e-4,4,2.142081330052497e-08
ps3,1e-4,4,6.685435026795358e-10
ps3,1e-4,4,8.366334703670491e-12
ps3,1e-4,4,9.523333148822833e-08
ps3,1e-4,4,3.632553663456048e-09
ps3,1e-4,4,0.000000000000000e+00
ps3,1e-4,4,8.669870467019999e-09
ps3,1e-4,4,1.002027206251103e-09
ps3,1e-4,4,3.299934201366115e-14
ps3,1e-4,4,1.308565142980297e-11
ps3,1e-4,4,1.525204721950499e-13
ps3,1e-4,1,7.582873373773979e-09
ps3,1e-4,4,6.547388518276795e-13
ps3,1e-4,4,5.225392880308144e-08
ps3,1e-4,4,6.327287743329162e-09
ps3,1e-4,4,0.000000000000000e+00
ps3,1e-4,4,2.609775235450734e-07
ps3,1e-4,4,3.901587794837482e-10
ps3,1e-4,4,2.197893816965703e-07
ps3,1e-4,4,3.055876202031301e-11
ps3,1e-4,4,7.354510201610736e-06
ps3,1e-4,4,2.057398214776012e-14
ps3,1e-4,4,4.222434202493968e-09
ps3,1e-4,4,3.014400958849290e-09
ps3,1e-4,4,5.702400533382728e-08
ps3,1e-4,4,2.950868972410429e-08
ps3,1e-4,4,1.903374970253113e-16
ps3,1e-4,4,7.594592158557319e-10
ps3,1e-4,4,1.064210722150809e-10
ps3,1e-4,4,9.751718710477965e-11
ps3,1e-4,4,5.334736908406482e-11
ps3,1e-4,4,3.141407635029372e-06
ps3,1e-4,4,2.239083123691209e-10
ps3,1e-4,4,1.886515419820520e-08
ps3,1e-4,4,9.531401860665500e-12
ps3,1e-4,4,1.868004843533272e-10
ps3,1e-4,4,1.267991622462192e-13
ps3,1e-4,4,1.754215732588618e-12
ps3,1e-4,4,4.309096308323667e-11
ps3,1e-4,4,5.071568986530474e-10
ps3,1e-4,4,2.133274900942740e-10
ps3,1e-4,4,1.039266610338416e-06
ps3,1e-4,4,3.017231455128557e-12
ps3,1e-4,4,2.414942603559832e-14
ps3,1e-4,4,2.031210917862307e-12
ps3,1e-4,4,2.753213916277582e-06
ps3,1e-4,4,1.917693660576237e-12
ps3,1e-4,4,2.127600528612664e-09
ps3,1e-4,4,0.000000000000000e+00
ps3,1e-4,4,2.933113331568203e-06
ps3,1e-4,4,4.860558802877535e-09
ps3,1e-4,4,1.379184726925354e-13
ps3,1e-4,4,5.358664716510961e-10
ps3,1e-4,4,2.196726652388924e-10
ps3,1e-4,4,4.304683392822334e-13
ps3,1e-4,4,8.726178453917420e-09
ps3,1e-4,4,2.813019204228936e-08
ps3,1e-4,4,2.441512124696794e-11
ps3,1e-4,4,1.385194661728588e-11
ps3,1e-4,4,2.492856921796148e-13
ps3,1e-4,4,1.566778521293796e-13
ps3,1e-4,4,8.165278277202974e-11
ps3,1e-4,4,2.239452129108661e-14
ps3,1e-4,4,7.740678358106521e-09
ps3,1e-4,4,2.150740940225560e-11
ps3,1e-4,4,8.978641228064075e-12
ps3,1e-4,4,9.700080369505370e-14
ps3,1e-4,4,2.388333615214514e-12
ps3,1e-4,4,2.222832398698341e-12
general,1e-4,5,1.665939184945198e+07
general,1e-4,5,2.520216600671793e+01
general,1e-4,5,2.882140527001170e+07
general,1e-4,5,1.398165382181541e+00
general,1e-4,5,5.944139510130736e+07
general,1e-4,5,2.335331454135242e+02
general,1e-4,5,2.728968829460236e+10
general,1e-4,5,1.813235030206484e+04
general,1e-4,5,5.669977540723581e+08
general,1e-4,5,4.583401458997824e+07
general,1e-4,5,1.882677591821916e+05
general,1e-4,5,6.083440120856332e+09
general,1e-4,5,3.063031331539654e+02
general,1e-4,5,4.148595264181978e+07
general,1e-4,5,3.782480939762104e+01
general,1e-4,5,6.183420448055747e+02
general,1e-4,5,6.198050807306598e+03
general,1e-4,5,3.050296110733828e+04
general,1e-4,5,3.034653034544553e+05
general,1e-4,5,1.655263179137754e+03
general,1e-4,5,1.559944876536091e+03
general,1e-4,5,2.217758716401828e+07
general,1e-4,5,5.005006523259409e+04
general,1e-4,5,1.028789797200194e+03
general,1e-4,5,3.595868945136054e+02
general,1e-4,5,2.621597082661707e+09
general,1e-4,5,4.472590687885252e+07
general,1e-4,5,2.958357736222927e+02
general,1e-4,5,2.214979682406562e+10
general,1e-4,5,4.715188702399749e+10
general,1e-4,5,1.023753472554837e+06
general,1e-4,5,2.083546429697527e+05
general,1e-4,5,2.301432262114926e+08
general,1e-4,5,8.019175804703133e-02
general,1e-4,5,4.108323724623539e+08
general,1e-4,5,7.665081828694811e+04
general,1e-4,5,1.216528461732346e+10
general,1e-4,5,5.738072806376205e+05
general,1e-4,5,1.584828358352873e+05
general,1e-4,5,6.824865478916405e+09
general,1e-4,5,5.721943079214917e+08
general,1e-4,5,5.763884657056840e+01
general,1e-4,5,1.298017190721569e+07
general,1e-4,5,3.893448620013399e+09
general,1e-4,5,9.341313714711636e+01
general,1e-4,5,1.414203352896322e+06
general,1e-4,5,1.800054216493639e+08
general,1e-4,5,3.973805999485494e+00
general,1e-4,5,4.857389435415917e+04
general,1e-4,5,5.009886655494753e+07
general,1e-4,5,6.479926827939439e+05
general,1e-4,5,3.990464721492701e+07
general,1e-4,5,5.995975829053077e+09
general,1e-4,5,1.450035577845155e+01
general,1e-4,5,6.275054064914701e+06
general,1e-4,5,4.249758513135841e+07
general,1e-4,5,1.413711484195016e+07
general,1e-4,5,4.490601705099150e+06
general,1e-4,5,1.057293623535266e+02
general,1e-4,5,3.413054009057165e+10
general,1e-4,5,2.310167306122974e+07
general,1e-4,4,5.846388415320360e-14
general,1e-4,5,5.494210913139210e+04
general,1e-4,5,3.461781358487126e+06
general,1e-4,5,4.390358826509026e+01
general,1e-4,5,1.695914502939629e+08
general,1e-4,5,4.161558853772449e+07
general,1e-4,5,1.101496633035475e+06
general,1e-4,5,9.179350359624907e-01
general,1e-4,5,9.030533637790945e+04
general,1e-4,5,9.521056821734729e+04
general,1e-4,5,9.624680380038204e+03
general,1e-4,5,2.784070972201406e+06
general,1e-4,5,5.956575146878197e+08
general,1e-4,5,3.706864874515647e+09
general,1e-4,5,3.800688165370830e+05
general,1e-4,5,1.536563930952918e+04
general,1e-4,5,3.387993108814480e+01
general,1e-4,5,1.096620390291730e+09
general,1e-4,5,1.323250770696824e+01
general,1e-4,2,1.448097252892925e-10
general,1e-4,5,2.898473122680185e+09
general,1e-4,5,9.599358388938503e+08
general,1e-4,5,1.473071229455478e+07
general,1e-4,5,3.464156346716787e+06
general,1e-4,5,5.271716042616267e+04
general,1e-4,5,2.483672235582873e+09
general,1e-4,5,9.204312553932701e+03
general,1e-4,5,1.813187804048667e+07
general,1e-4,5,7.186201192874784e+02
general,1e-4,5,2.102347374705620e+08
general,1e-4,5,6.157796300885823e+07
general,1e-4,5,1.799509783516409e+02
general,1e-4,5,1.217914479173929e+04
general,1e-4,5,6.488947336776573e+05
general,1e-4,5,2.700784464545802e+05
general,1e-4,5,8.793632878826489e+00
general,1e-4,5,1.160271450678046e+09
general,1e-4,5,5.544636765593951e+03
general,1e-4,5,2.155925738521004e+09
general,1e-4,5,1.947331845060450e+03
general,1e-4,5,2.095287972201305e+04
general,1e-4,5,8.413364570420249e+05
general,1e-4,5,6.698932596011136e+07
general,1e-4,3,6.578724409561129e-09
general,1e-4,5,7.194267046164516e+07
general,1e-4,5,4.944919694228341e+07
general,1e-4,5,1.509175252771376e+07
general,1e-4,5,2.390877793261065e+02
general,1e-4,5,2.246225836424038e+00
general,1e-4,5,5.583307969047879e+08
general,1e-4,5,1.786188924225814e+05
general,1e-4,5,1.901482178490486e+03
general,1e-4,5,1.233307733862407e+06
general,1e-4,5,2.245698779873621e+09
general,1e-4,5,1.239646312436365e+06
general,1e-4,5,1.642872439422424e+09
general,1e-4,5,4.726577798777018e+05
general,1e-4,5,4.161935959896434e+00
general,1e-4,5,3.426139275405318e+03
general,1e-4,5,2.492470737301445e+02
general,1e-4,5,4.900346400816203e+00
general,1e-4,5,1.154971268810198e+07
general,1e-4,5,2.263331182562176e+10
general,1e-4,5,2.728801660955700e+04
general,1e-4,5,4.664734705196543e+04
general,1e-4,5,7.617936568359828e-01
general,1e-4,5,5.305822563442822e+05
general,1e-4,5,2.867151809528290e+04
general,1e-4,5,3.917590051012831e+09
general,1e-4,5,9.340959285454604e+07
general,1e-4,5,2.319015620475211e+08
general,1e-4,5,6.696083283575878e+06
general,1e-4,5,4.454389823692492e+05
general,1e-4,5,1.123539208984501e+05
general,1e-4,5,8.637662383188665e+07
general,1e-4,5,1.073795962965169e+07
general,1e-4,5,4.349257330261896e+03
general,1e-4,5,2.565944427062690e+08
general,1e-4,5,2.816482027237075e+01
general,1e-4,5,2.883446151961687e+07
general,1e-4,5,1.131539171494510e+08
general,1e-4,5,7.893408790313334e+03
general,1e-4,5,3.109378948894558e-01
general,1e-4,5,1.768679507547463e+05
general,1e-4,2,4.182595967992892e-11
general,1e-4,5,6.233170822770544e+08
general,1e-4,5,3.832388783356332e+03
general,1e-4,5,5.738875176052350e+03
general,1e-4,5,3.187836658165600e+08
general,1e-4,5,3.823164101443467e+06
general,1e-4,5,8.356358791591440e+08
general,1e-4,5,1.394484822507840e+10
general,1e-4,5,3.588025585145848e+06
general,1e-4,5,4.692917405658204e+04
general,1e-4,5,4.107661848002898e+01
general,1e-4,5,6.097492107362843e+06
general,1e-4,5,3.905084283344225e-01
general,1e-4,5,1.721347183818853e+06
general,1e-4,5,3.179706408571449e+05
general,1e-4,5,3.934654048596523e+02
general,1e-4,5,3.351799651386310e+06
general,1e-4,5,2.055585767250882e+07
general,1e-4,5,1.606617469864541e+02
general,1e-4,5,1.693732979982870e+09
general,1e-4,1,3.200936749215508e-10
general,1e-4,5,8.809683571177383e+04
general,1e-4,5,1.159956599632265e+11
general,1e-4,5,5.123335928279240e+03
general,1e-4,5,1.086503929861482e+08
general,1e-4,5,8.687397875115022e+05
general,1e-4,5,1.016871145495365e+05
general,1e-4,5,8.333450860882442e+07
general,1e-4,5,4.846244230905142e+04
general,1e-4,5,2.302270368616622e+06
general,1e-4,5,1.092768340001920e+04
general,1e-4,5,7.584549846491716e+05
general,1e-4,5,3.648512923126813e+09
general,1e-4,5,2.415014385432286e+03
general,1e-4,5,3.693281410013830e+00
general,1e-4,5,4.447244063319841e+08
general,1e-4,5,2.155287559334458e+10
general,1e-4,5,3.350889572052111e+03
general,1e-4,5,2.007939074177087e+04
general,1e-4,5,4.242321492803979e+01
general,1e-4,5,2.611497913126001e+10
general,1e-4,5,3.589815022126794e+04
general,1e-4,5,1.754678720061330e+02
general,1e-4,5,5.021761638887757e+05
general,1e-4,5,2.870138006695823e+00
general,1e-4,5,3.427976877581793e+02
general,1e-4,5,1.488207633525448e+08
general,1e-4,5,2.910541468808808e+02
general,1e-4,5,7.884810122088976e+04
general,1e-4,5,8.129225153572166e+02
general,1e-4,5,2.480304512561410e+02
general,1e-4,5,4.096681262285225e+07
general,1e-4,5,6.027549229708829e+03
general,1e-4,5,2.297401524802122e+08
general,1e-4,5,3.958282790111794e+03
general,1e-4,5,6.889718282713278e+07
general,1e-4,5,5.871153763874294e+04
general,1e-4,5,4.231831618387508e+08
general,1e-4,5,8.047108408967121e+08
general,1e-4,5,7.035505021860942e+05
general,1e-4,5,1.943988172667659e+05
general,1e-4,5,3.837793657580547e+01
general,1e-4,5,2.614309500522840e+09
general,1e-4,5,4.329394343613924e+04
general,1e-4,5,4.464636495905361e+01
general,1e-4,5,6.213160878385411e+07
general,1e-4,5,4.532946306160163e+10
general,1e-4,5,5.009371604300634e+08
general,1e-4,5,2.024445855397698e+03
general,1e-4,5,3.793347778065550e+02
general,1e-4,5,1.466619298982843e+02
general,1e-4,5,3.888474135260455e+06
general,1e-4,5,5.774849345646009e+05
general,1e-4,5,4.990887147326403e+02
general,1e-4,5,1.584155067369541e+01
general,1e-4,5,6.737462704813650e+03
general,1e-4,5,7.070400691870679e+09
general,1e-4,5,2.961074518872620e+09
general,1e-4,5,2.689056306113388e-01
general,1e-4,5,4.007613963507183e+02
general,1e-4,5,1.501418012870479e+06
general,1e-4,5,3.570163382741896e+06
general,1e-4,5,9.029270794561040e+05
general,1e-4,5,7.692023504865305e+08
general,1e-4,5,1.288678311468683e+08
general,1e-4,5,2.793249531373946e+08
general,1e-4,5,2.091984761893369e+07
general,1e-4,5,1.578969825409792e+07
general,1e-4,5,2.740363542836213e+02
general,1e-4,5,1.349333699069068e+01
general,1e-4,5,1.556457633303269e+00
general,1e-4,5,4.457117533317159e+10
general,1e-4,5,9.252744730949217e+07
general,1e-4,5,8.275492816540228e+06
general,1e-4,5,1.061993581157061e+07
general,1e-4,5,4.985643457409085e+01
general,1e-4,5,3.828777502159619e+01
general,1e-4,5,2.545460031897807e+04
general,1e-4,5,2.289364534135466e+00
general,1e-4,5,1.660842613272765e+09
general,1e-4,5,7.173742776224096e+02
general,1e-4,5,8.729163219395392e+07
general,1e-4,5,4.110483056419382e+06
general,1e-4,5,6.979420911791176e+02
general,1e-4,5,7.888865872759600e+04
general,1e-4,5,2.521432947644132e+01
general,1e-4,5,1.049075825111343e+06
general,1e-4,5,2.074006156287647e+07
general,1e-4,5,2.251472793868820e+05
general,1e-4,5,7.558151220509139e+07
general,1e-4,5,1.499178684270801e+02
general,1e-4,5,2.018562085351491e+09
general,1e-4,5,1.156092969239655e+05
general,1e-4,5,1.404379090080143e+03
general,1e-4,5,7.814904377126453e+03
general,1e-4,5,3.729972238113605e+09
general,1e-4,5,2.192398626022498e+09
general,1e-4,5,4.748971522439932e+05
general,1e-4,5,7.582122107120759e+04
general,1e-4,5,5.682689380187143e+07
general,1e-4,5,2.660411156806393e+07
general,1e-4,5,1.333997160441091e+08
general,1e-4,5,3.940434671072821e+05
general,1e-4,5,1.663451798497849e+01
general,1e-4,5,1.347288215534471e+09
general,1e-4,5,1.693920387333778e+09
general,1e-4,5,6.083754070620863e+04
general,1e-4,5,2.472764872429445e+02
general,1e-4,5,8.720559911729044e+07
general,1e-4,5,5.277159132913293e+06
general,1e-4,5,1.705549454110737e+03
general,1e-4,5,9.532108058927661e+05
general,1e-4,5,1.712769937773462e+10
general,1e-4,5,1.718911112391273e+11
general,1e-4,5,3.635903742346817e+07
general,1e-4,5,2.837717591892125e+07
general,1e-4,5,4.497446175865485e+01
general,1e-4,5,8.423060932815406e+03
general,1e-4,5,7.098112714843181e+03
general,1e-4,5,5.655170522018818e+08
general,1e-4,5,2.073125880854034e+06
general,1e-4,5,6.164190060323109e+04
general,1e-4,5,6.959567322750522e+00
general,1e-4,5,1.705573313776389e+07
general,1e-4,5,2.150692535269975e+05
general,1e-4,5,3.072453900949274e+04
general,1e-4,5,4.086541688734435e+03
general,1e-4,5,1.304165254838066e+04
general,1e-4,5,1.203659361754714e+04
general,1e-4,5,1.297243349364052e+06
general,1e-4,5,1.758218416214244e+05
general,1e-4,5,1.138669922289868e+10
general,1e-4,5,1.655211643226119e+07
general,1e-4,5,8.675838980970744e+04
general,1e-4,5,1.311320319673141e+04
general,1e-4,5,4.248191586616664e+07
general,1e-4,5,9.510517505474176e+03
general,1e-4,5,2.966947823545082e+07
general,1e-4,5,1.434730044641425e+02
general,1e-4,5,2.929542625684921e+09
general,1e-4,5,2.881257716130680e+04
general,1e-4,5,3.720859720911287e+06
general,1e-4,5,9.760905039193836e+03
general,1e-4,5,1.891689875329722e+08
general,1e-4,5,6.231208005594855e+06
general,1e-4,5,1.303013143233721e+05
general,1e-4,5,8.785241081985375e+02
general,1e-4,5,2.223148618584802e+05
general,1e-4,5,1.279914427521212e+04
general,1e-4,5,7.891237565104570e+04
general,1e-4,5,2.606196545620853e+06
general,1e-4,5,9.311698382854168e+08
general,1e-4,5,5.802526058683973e+00
general,1e-4,5,2.204103855450007e+05
general,1e-4,4,9.805176335898315e-07
general,1e-4,5,9.851673407331120e+06
general,1e-4,5,1.983540515374659e+09
general,1e-4,5,2.962094827517056e+01
general,1e-4,5,3.913762996314571e+08
general,1e-4,5,5.210559281296591e+04
general,1e-4,5,2.027360441038608e+03
general,1e-4,5,6.099449198705827e+06
general,1e-4,5,7.367192715216380e+07
general,1e-4,5,3.663564202517993e+03
general,1e-4,5,2.430661426000660e+01
general,1e-4,5,6.772054186199983e+01
general,1e-4,5,9.736644824909133e+02
general,1e-4,5,1.121708100558471e+00
general,1e-4,5,1.937865539920593e+03
general,1e-4,5,4.012879076169329e+00
general,1e-4,5,8.784495023094861e+00
general,1e-4,5,1.141495490355571e+03
general,1e-4,5,1.059462091610652e+07
general,1e-4,5,4.929803630097109e+03
general,1e-4,5,1.154435047358152e+08
general,1e-4,5,2.436833645058182e+06
general,1e-4,5,3.211650176295557e+06
general,1e-4,5,1.695238642753648e+03
general,1e-4,5,1.393404618923070e+10
general,1e-4,5,1.600033620149489e+07
general,1e-4,5,4.331934880635534e+03
general,1e-4,5,2.507748718066946e+07
general,1e-4,5,5.903519965017367e+06
general,1e-4,5,5.306458864978056e+10
general,1e-4,5,5.576885246455696e+04
general,1e-4,5,1.855343057690588e+02
general,1e-4,5,1.059914263414374e+02
general,1e-4,5,1.347962898728992e+03
general,1e-4,5,2.869808114740546e+04
general,1e-4,5,2.795386202807679e+02
general,1e-4,5,8.058348567049492e+04
general,1e-4,5,7.004502812900381e+07
general,1e-4,5,5.807584795315574e+09
general,1e-4,5,1.936990250969817e+03
general,1e-4,5,1.531709004648596e+04
general,1e-4,5,8.450233059095902e+08
general,1e-4,5,3.300454712727678e+04
general,1e-4,5,4.782719985806786e+10
general,1e-4,5,4.705653823740419e+04
general,1e-4,5,2.031950076286201e+09
general,1e-4,5,1.912571785498061e+05
general,1e-4,5,6.993797547769915e+08
general,1e-4,5,1.294211511153552e+04
general,1e-4,5,4.924329258435192e+07
general,1e-4,5,1.587790058209242e+04
general,1e-4,5,9.410628643557243e+07
general,1e-4,5,6.260694334082759e+04
general,1e-4,5,3.228385901295743e+03
general,1e-4,5,1.142414286123156e+03
general,1e-4,4,1.153558217778049e-11
general,1e-4,5,5.953632938954826e+06
general,1e-4,5,2.100234496004521e+05
general,1e-4,5,6.098738973624310e+05
general,1e-4,5,5.332464478762770e+08
general,1e-4,5,2.379080865934062e+04
general,1e-4,5,2.681687175117879e+02
general,1e-4,5,2.126416832796436e+01
general,1e-4,5,1.193743348714384e+06
general,1e-4,5,6.141811786763156e+01
general,1e-4,5,2.782941952782976e+04
general,1e-4,5,2.235918431893590e+03
general,1e-4,5,3.529097186214075e+03
general,1e-4,5,1.226224559999259e+07
general,1e-4,5,4.336293356479854e+09
general,1e-4,5,6.146491994256514e+02
general,1e-4,5,4.423495033155054e+08
general,1e-4,5,1.225598279892435e+09
general,1e-4,5,2.266370829874012e+05
general,1e-4,5,7.128764039848189e+06
general,1e-4,5,7.627217160428264e+10
general,1e-4,5,1.048020504960673e+11
general,1e-4,5,1.167768770615963e+08
general,1e-4,5,8.630926208592972e+04
general,1e-4,5,8.037083512673870e+07
general,1e-4,5,3.844420894131480e+02
general,1e-4,5,1.280591217050810e+05
general,1e-4,5,1.086286094475982e+03
general,1e-4,5,2.927711052051108e+07
general,1e-4,5,1.466044332142869e+01
general,1e-4,5,5.504108390044135e+03
general,1e-4,2,9.517079456278597e-08
general,1e-4,5,3.124799196197255e+06
general,1e-4,5,2.052867906931348e+02
general,1e-4,5,5.839442884635362e+09
general,1e-4,5,1.066363349676241e+05
general,1e-4,5,2.306463973959400e+06
general,1e-4,5,3.808529137197322e+02
general,1e-4,5,3.801391136839697e+09
general,1e-4,5,1.392959343958982e+04
general,1e-4,5,5.497124426213190e+03
general,1e-4,5,2.922712831844069e+09
general,1e-4,5,3.715949805321912e+01
general,1e-4,5,5.612748025621921e+03
general,1e-4,5,2.236614817749246e+05
general,1e-4,5,9.018369279512161e+04
general,1e-4,5,3.392720337391297e+08
general,1e-4,5,1.492654796335322e+03
general,1e-4,5,2.391490000633811e+09
general,1e-4,5,2.686903015960728e+03
general,1e-4,5,3.400562746190064e+01
general,1e-4,5,2.941101115966032e+02
general,1e-4,5,2.948011077390283e+08
general,1e-4,5,1.840036600472219e+05
general,1e-4,5,2.184622485848135e+05
general,1e-4,3,9.451509757949808e-14
general,1e-4,5,4.632380924367658e+05
general,1e-4,5,1.869644559316705e+08
general,1e-4,5,2.639731554135372e+06
general,1e-4,5,4.245938539796124e+02
general,1e-4,5,1.048858800941605e+02
general,1e-4,5,1.161941763370116e+04
general,1e-4,5,1.324164756165268e+07
general,1e-4,5,1.573337312008172e+07
general,1e-4,5,2.674443994283986e+07
general,1e-4,5,3.735232732415089e+07
general,1e-4,5,3.179143779707319e+07
general,1e-4,5,2.899373795009474e+05
general,1e-4,5,7.064382845405847e+04
general,1e-4,5,1.410670407393145e+02
general,1e-4,5,7.192087903360426e+03
general,1e-4,5,5.393964479265448e+10
general,1e-4,5,7.610121046464299e+02
general,1e-4,5,1.398071430261983e+05
general,1e-4,5,3.472683497057630e+04
general,1e-4,5,6.704789344885638e+05
general,1e-4,5,3.631016502229121e+02
general,1e-4,5,1.649370274496516e+04
general,1e-4,5,2.167256627557155e+01
general,1e-4,5,3.266542700912044e+07
general,1e-4,2,1.233071774148601e-07
general,1e-4,5,6.098522251036639e+09
general,1e-4,5,2.444560166110947e+04
general,1e-4,5,2.120064894796976e+03
general,1e-4,5,1.713340077278845e+05
general,1e-4,5,8.561413666660685e+04
general,1e-4,5,1.656109342289337e+01
general,1e-4,5,2.665323537175431e+05
general,1e-4,5,3.976847904984594e+07
general,1e-4,5,1.477740451596085e+00
general,1e-4,5,2.108766570687485e+07
general,1e-4,5,3.303528098613310e+01
general,1e-4,5,1.517804270682120e+10
general,1e-4,5,1.582356811450821e+08
general,1e-4,5,1.176377681533286e+09
general,1e-4,5,2.664977164844687e+09
general,1e-4,5,4.880100428769273e+10
general,1e-4,5,4.181204625902119e+04
general,1e-4,4,1.131634085855149e-13
general,1e-4,5,4.005409169660390e+01
general,1e-4,5,1.541783826316170e+04
general,1e-4,5,8.108962318526183e+00
general,1e-4,5,1.674016737763546e+00
general,1e-4,5,2.036486355392866e+07
general,1e-4,5,1.143412881545273e+07
general,1e-4,5,1.049698389633880e+06
general,1e-4,5,4.089440167318130e+04
general,1e-4,5,6.045567378839301e+02
general,1e-4,5,1.127588703833072e+00
general,1e-4,5,1.936945020061020e+08
general,1e-4,5,1.880962760492113e+08
general,1e-4,5,8.705424101022635e+01
general,1e-4,5,1.759239023713164e+06
general,1e-4,5,5.518578106121916e+08
general,1e-4,5,1.316452122045174e+01
general,1e-4,5,2.124116927795392e+06
general,1e-4,5,1.269271982916868e+08
general,1e-4,5,3.140201607651545e+09
general,1e-4,5,7.552849940368012e+06
general,1e-4,5,5.449583301628249e+03
general,1e-4,5,1.887861695845655e+08
general,1e-4,5,7.741631166336044e+08
general,1e-4,5,2.078808098813483e+04
general,1e-4,5,1.513839019647660e+06
general,1e-4,5,1.058784542651292e+07
general,1e-4,5,5.414054743732973e+05
dual,1e-4,1,1.703502863956857e-06
dual,1e-4,1,1.983246388806203e-12
dual,1e-4,1,4.873638362476970e-13
dual,1e-4,1,4.605799573624921e-09
dual,1e-4,1,2.658411388713771e-14
dual,1e-4,1,4.872157810113387e-09
dual,1e-4,1,4.358518953801277e-08
dual,1e-4,1,4.672667396709448e-14
dual,1e-4,1,7.671653703963377e-12
dual,1e-4,1,6.341569017073466e-11
dual,1e-4,1,4.373311299975296e-14
dual,1e-4,1,2.645522391519755e-13
dual,1e-4,1,1.011105866072493e-09
dual,1e-4,1,6.142372592274555e-12
dual,1e-4,1,5.237224674202012e-07
dual,1e-4,1,1.061620576783291e-07
dual,1e-4,1,3.036762936698443e-11
dual,1e-4,1,9.875444663567044e-14
dual,1e-4,1,1.972153692829318e-11
dual,1e-4,1,1.831597084277916e-09
dual,1e-4,1,3.133629396356060e-11
dual,1e-4,1,4.716508394535599e-11
dual,1e-4,1,4.491843914908179e-12
dual,1e-4,1,1.536904090248857e-08
dual,1e-4,1,2.647318446911576e-12
dual,1e-4,1,2.018514823810329e-13
dual,1e-4,1,1.758649775427299e-12
dual,1e-4,1,1.049227387131144e-10
dual,1e-4,1,4.826774777183701e-10
dual,1e-4,1,4.189342710770829e-12
dual,1e-4,1,2.070308022403850e-08
dual,1e-4,1,7.958315687590095e-14
dual,1e-4,1,4.662839134528879e-14
dual,1e-4,1,6.784311680967772e-10
dual,1e-4,1,7.540789197158100e-12
dual,1e-4,1,8.393960022486899e-14
dual,1e-4,1,1.171795049515340e-12
dual,1e-4,1,1.880615382791859e-07
dual,1e-4,1,1.053058821081893e-09
dual,1e-4,1,5.598737462397866e-10
dual,1e-4,1,2.729130755869427e-12
dual,1e-4,1,1.530379429832737e-08
dual,1e-4,1,4.952301748956977e-11
dual,1e-4,1,5.797470965173382e-10
dual,1e-4,1,2.766406364553865e-10
dual,1e-4,1,4.169818086809135e-11
dual,1e-4,1,3.510945426954843e-09
dual,1e-4,1,5.863456652570622e-07
dual,1e-4,1,1.123576678085193e-11
dual,1e-4,1,1.147215199717026e-13
dual,1e-4,1,1.975729875039754e-09
dual,1e-4,1,4.678161304404143e-12
dual,1e-4,1,4.232233623568336e-10
dual,1e-4,1,2.578003816681352e-10
dual,1e-4,1,2.912636874756561e-12
dual,1e-4,1,3.609930458255293e-12
dual,1e-4,1,4.478816068638312e-13
dual,1e-4,1,4.084071078920402e-08
dual,1e-4,1,2.338548098122331e-12
dual,1e-4,1,2.382671024304484e-11
dual,1e-4,1,1.139029221014156e-08
dual,1e-4,1,9.248737347393527e-14
dual,1e-4,1,1.786278698870385e-13
dual,1e-4,1,2.023209962847862e-11
dual,1e-4,1,2.763401525090769e-14
dual,1e-4,1,1.476839939622983e-06
dual,1e-4,1,2.622125157288525e-12
dual,1e-4,1,2.897779097533141e-13
dual,1e-4,1,1.061339736872520e-12
dual,1e-4,1,2.507460514846558e-09
dual,1e-4,1,1.475549898654528e-11
dual,1e-4,1,3.295339530233176e-13
dual,1e-4,1,1.999886497270487e-12
dual,1e-4,1,1.312293082905354e-13
dual,1e-4,1,3.688945778640092e-11
dual,1e-4,1,7.086583225744637e-10
dual,1e-4,1,1.014361921762719e-11
dual,1e-4,1,1.656131303991717e-08
dual,1e-4,1,1.111210686178582e-11
dual,1e-4,1,8.211671574851269e-11
dual,1e-4,1,4.790317915799407e-09
dual,1e-4,1,2.034758718312992e-13
dual,1e-4,1,1.617063089115334e-10
dual,1e-4,1,3.228299399945022e-10
dual,1e-4,1,2.022501558334017e-11
dual,1e-4,1,4.951273484023513e-08
dual,1e-4,1,5.390342642607101e-11
dual,1e-4,1,2.544697553437611e-13
dual,1e-4,1,8.628783171455001e-12
dual,1e-4,1,9.027494960133672e-13
dual,1e-4,1,4.578145124207478e-09
dual,1e-4,1,2.847681219321760e-12
dual,1e-4,1,3.911953766234387e-13
dual,1e-4,1,7.475602276401544e-08
dual,1e-4,1,3.999133769180615e-09
dual,1e-4,1,1.186845554687131e-10
dual,1e-4,1,4.069398970760063e-09
dual,1e-4,1,6.632195535446892e-13
dual,1e-4,1,2.963331279128439e-12
dual,1e-4,1,1.349910681213441e-14
dual,1e-4,1,6.354895103549241e-09
dual,1e-4,1,1.686389057892585e-10
dual,1e-4,1,1.185914774668133e-12
dual,1e-4,1,2.961450588718858e-12
dual,1e-4,1,1.011674247331953e-11
dual,1e-4,1,5.396779378744389e-10
dual,1e-4,1,3.726079540111592e-08
dual,1e-4,1,3.097481661242916e-13
dual,1e-4,1,4.169342622546897e-09
dual,1e-4,1,4.495468606918278e-14
dual,1e-4,1,4.057516466107029e-13
